"id","piece_number","composer","title","question","modality","submodality","horizon","answer_object_type","answer_format","answer_quantity","answer_example","answers","abc","midi","abc_midi","audio","pdf","image"
"musp_288","14","Rachmaninoff","Prelude Op. 23 No. 4","What is the principal tonality of this piece?","S/P","tonality/style","Any","Key / tonality","Tonic and mode with accidentals","Single","[""E major""]","[""D major""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_289","14","Rachmaninoff","Prelude Op. 23 No. 4","Which stylistic period is closest to this piece? Choose one: Baroque, Classical, Late Classical / Early Romantic, Romantic, Late Romantic, Impressionistic, Expressionistic, Post-modern.","S/P","tonality/style","Any","Choice","One choice copied exactly from the question","Single","[]","[""Late Romantic""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_290","15","Schubert","Moment musical No. 3","How many beats precede the arrival of the second theme?","S/P","general","Long","Duration / ratio","Count in number of beats (according to applicable meter)","Single","[""4.5"", ""7.25""]","[""36""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_291","15","Schubert","Moment musical No. 3","How many times is the main theme played in full in the second half of the piece?","S/P","general","Long","Integer","Positive integer","Single","[""4""]","[""1""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_292","15","Schubert","Moment musical No. 3","Who composed this piece?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Johannes Brahms""]","[""Franz Schubert"", ""Schubert""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_293","15","Schubert","Moment musical No. 3","What is the title of this work?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Waltz in E major, Op. 39 No. 5""]","[""Moment musical No. 3 in F minor, D. 780"", ""Moment musical No. 3"", ""Moment Musicaux op. 94 no. 3 in F Minor"", ""Moment Musical op. 94 no. 3 in F Minor"", ""Moment musical in F minor, D. 780 No. 3"", ""Moment Musical in F minor, Op. 94 No. 3""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_294","15","Schubert","Moment musical No. 3","What is the principal tonality of this piece?","S/P","tonality/style","Any","Key / tonality","Tonic and mode with accidentals","Single","[""E major""]","[""F minor""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_295","15","Schubert","Moment musical No. 3","Which stylistic period is closest to this piece? Choose one: Baroque, Classical, Late Classical / Early Romantic, Romantic, Late Romantic, Impressionistic, Expressionistic, Post-modern.","S/P","tonality/style","Any","Choice","One choice copied exactly from the question","Single","[]","[""Late Classical / Early Romantic""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_296","16","Schumann","Arabeske Op. 18","Who composed this piece?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Johannes Brahms""]","[""Robert Schumann"", ""Schumann"", ""R. Schumann""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_297","16","Schumann","Arabeske Op. 18","What is the title of this work?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Waltz in E major, Op. 39 No. 5""]","[""Arabeske in C major, Op. 18"", ""Arabeske Op. 18"", ""Arabeske for Piano in C Major, Op. 18""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_298","16","Schumann","Arabeske Op. 18","What is the principal tonality of this piece?","S/P","tonality/style","Any","Key / tonality","Tonic and mode with accidentals","Single","[""E major""]","[""C major""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_299","16","Schumann","Arabeske Op. 18","Which stylistic period is closest to this piece? Choose one: Baroque, Classical, Late Classical / Early Romantic, Romantic, Late Romantic, Impressionistic, Expressionistic, Post-modern.","S/P","tonality/style","Any","Choice","One choice copied exactly from the question","Single","[]","[""Romantic""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_300","17","Scriabin","Etude Op. 8 No. 11","In the final gesture, which pitch is projected like a voice rising above the dark surrounding texture to make a forceful, attention-commanding proclamation?","S/P","general","Mid","Pitch","Pitch without octave number","Single","[""A"", ""G#"", ""Bb""]","[""F""]","inputs/abc/piece-17.abc","inputs/midi_performance_event_text/piece-17.txt","inputs/abc_plus_midi/piece-17.abc","inputs/audio/piece-17.wav","inputs/pdf/without_context/piece-17.pdf","[""inputs/images/piece-17/page-1.png"", ""inputs/images/piece-17/page-2.png"", ""inputs/images/piece-17/page-3.png""]"
"musp_301","17","Scriabin","Etude Op. 8 No. 11","During the main melody’s first presentation (up until its repeat), there are two fragments consisting of uninterrupted syncopated rhythmical structures in the upper melody. Which notes of this upper melody end these syncopated fragments by serving as the first next note in a non-syncopated structure? Consider the passage up to the theme’s first repeat.","S/P","general","Long","Pitch","Pitch class without octave number","Pair","[""C#, Bb""]","[""Cb, F"", ""B, F""]","inputs/abc/piece-17.abc","inputs/midi_performance_event_text/piece-17.txt","inputs/abc_plus_midi/piece-17.abc","inputs/audio/piece-17.wav","inputs/pdf/without_context/piece-17.pdf","[""inputs/images/piece-17/page-1.png"", ""inputs/images/piece-17/page-2.png"", ""inputs/images/piece-17/page-3.png""]"
"musp_302","17","Scriabin","Etude Op. 8 No. 11","What would you say is the source for the main challenge for the pianist in this piece: polyphonic texture, complex polyrhythms, emotional depth, virtuosic arpeggios, large leaps, hand synchronization, or rapid scales?","S/P","general","Long","Choice","One choice copied exactly from the question","Single","[]","[""Polyphonic texture"", ""Emotional depth""]","inputs/abc/piece-17.abc","inputs/midi_performance_event_text/piece-17.txt","inputs/abc_plus_midi/piece-17.abc","inputs/audio/piece-17.wav","inputs/pdf/without_context/piece-17.pdf","[""inputs/images/piece-17/page-1.png"", ""inputs/images/piece-17/page-2.png"", ""inputs/images/piece-17/page-3.png""]"
"musp_303","17","Scriabin","Etude Op. 8 No. 11","Who composed this piece?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Johannes Brahms""]","[""Alexander Scriabin"", ""Aleksandr Scriabin"", ""Scriabin""]","inputs/abc/piece-17.abc","inputs/midi_performance_event_text/piece-17.txt","inputs/abc_plus_midi/piece-17.abc","inputs/audio/piece-17.wav","inputs/pdf/without_context/piece-17.pdf","[""inputs/images/piece-17/page-1.png"", ""inputs/images/piece-17/page-2.png"", ""inputs/images/piece-17/page-3.png""]"
"musp_304","17","Scriabin","Etude Op. 8 No. 11","What is the title of this work?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Waltz in E major, Op. 39 No. 5""]","[""Etude in B-flat minor, Op. 8 No. 11"", ""Étude in B-flat minor, Op. 8 No. 11"", ""Etude Op. 8 No. 11""]","inputs/abc/piece-17.abc","inputs/midi_performance_event_text/piece-17.txt","inputs/abc_plus_midi/piece-17.abc","inputs/audio/piece-17.wav","inputs/pdf/without_context/piece-17.pdf","[""inputs/images/piece-17/page-1.png"", ""inputs/images/piece-17/page-2.png"", ""inputs/images/piece-17/page-3.png""]"
"musp_305","17","Scriabin","Etude Op. 8 No. 11","What is the principal tonality of this piece?","S/P","tonality/style","Any","Key / tonality","Tonic and mode with accidentals","Single","[""E major""]","[""Bb minor"", ""B-flat minor""]","inputs/abc/piece-17.abc","inputs/midi_performance_event_text/piece-17.txt","inputs/abc_plus_midi/piece-17.abc","inputs/audio/piece-17.wav","inputs/pdf/without_context/piece-17.pdf","[""inputs/images/piece-17/page-1.png"", ""inputs/images/piece-17/page-2.png"", ""inputs/images/piece-17/page-3.png""]"
"musp_306","17","Scriabin","Etude Op. 8 No. 11","Which stylistic period is closest to this piece? Choose one: Baroque, Classical, Late Classical / Early Romantic, Romantic, Late Romantic, Impressionistic, Expressionistic, Post-modern.","S/P","tonality/style","Any","Choice","One choice copied exactly from the question","Single","[]","[""Late Romantic""]","inputs/abc/piece-17.abc","inputs/midi_performance_event_text/piece-17.txt","inputs/abc_plus_midi/piece-17.abc","inputs/audio/piece-17.wav","inputs/pdf/without_context/piece-17.pdf","[""inputs/images/piece-17/page-1.png"", ""inputs/images/piece-17/page-2.png"", ""inputs/images/piece-17/page-3.png""]"
"musp_307","18","Scriabin","Piano Sonata No. 5","Who composed this piece?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Johannes Brahms""]","[""Alexander Scriabin"", ""Aleksandr Scriabin"", ""Scriabin""]","inputs/abc/piece-18.abc","inputs/midi_performance_event_text/piece-18.txt","inputs/abc_plus_midi/piece-18.abc","inputs/audio/piece-18.wav","inputs/pdf/without_context/piece-18.pdf","[""inputs/images/piece-18/page-01.png"", ""inputs/images/piece-18/page-02.png"", ""inputs/images/piece-18/page-03.png"", ""inputs/images/piece-18/page-04.png"", ""inputs/images/piece-18/page-05.png"", ""inputs/images/piece-18/page-06.png"", ""inputs/images/piece-18/page-07.png"", ""inputs/images/piece-18/page-08.png"", ""inputs/images/piece-18/page-09.png"", ""inputs/images/piece-18/page-10.png"", ""inputs/images/piece-18/page-11.png"", ""inputs/images/piece-18/page-12.png"", ""inputs/images/piece-18/page-13.png"", ""inputs/images/piece-18/page-14.png"", ""inputs/images/piece-18/page-15.png"", ""inputs/images/piece-18/page-16.png"", ""inputs/images/piece-18/page-17.png"", ""inputs/images/piece-18/page-18.png"", ""inputs/images/piece-18/page-19.png"", ""inputs/images/piece-18/page-20.png"", ""inputs/images/piece-18/page-21.png"", ""inputs/images/piece-18/page-22.png"", ""inputs/images/piece-18/page-23.png"", ""inputs/images/piece-18/page-24.png"", ""inputs/images/piece-18/page-25.png""]"
"musp_308","18","Scriabin","Piano Sonata No. 5","What is the title of this work?","S/P","composer/title","Any","Short text","Short phrase","Single","[""Waltz in E major, Op. 39 No. 5""]","[""Piano Sonata No. 5, Op. 53"", ""Piano Sonata No. 5"", ""Piano Sonata No. 5 in F-sharp major, Op. 53"", ""Sonata No. 5, Op. 53""]","inputs/abc/piece-18.abc","inputs/midi_performance_event_text/piece-18.txt","inputs/abc_plus_midi/piece-18.abc","inputs/audio/piece-18.wav","inputs/pdf/without_context/piece-18.pdf","[""inputs/images/piece-18/page-01.png"", ""inputs/images/piece-18/page-02.png"", ""inputs/images/piece-18/page-03.png"", ""inputs/images/piece-18/page-04.png"", ""inputs/images/piece-18/page-05.png"", ""inputs/images/piece-18/page-06.png"", ""inputs/images/piece-18/page-07.png"", ""inputs/images/piece-18/page-08.png"", ""inputs/images/piece-18/page-09.png"", ""inputs/images/piece-18/page-10.png"", ""inputs/images/piece-18/page-11.png"", ""inputs/images/piece-18/page-12.png"", ""inputs/images/piece-18/page-13.png"", ""inputs/images/piece-18/page-14.png"", ""inputs/images/piece-18/page-15.png"", ""inputs/images/piece-18/page-16.png"", ""inputs/images/piece-18/page-17.png"", ""inputs/images/piece-18/page-18.png"", ""inputs/images/piece-18/page-19.png"", ""inputs/images/piece-18/page-20.png"", ""inputs/images/piece-18/page-21.png"", ""inputs/images/piece-18/page-22.png"", ""inputs/images/piece-18/page-23.png"", ""inputs/images/piece-18/page-24.png"", ""inputs/images/piece-18/page-25.png""]"
"musp_309","18","Scriabin","Piano Sonata No. 5","What is the principal tonality of this piece?","S/P","tonality/style","Any","Key / tonality","Tonic and mode with accidentals","Single","[""E major""]","[""F# major"", ""F-sharp major"", ""tonally ambiguous""]","inputs/abc/piece-18.abc","inputs/midi_performance_event_text/piece-18.txt","inputs/abc_plus_midi/piece-18.abc","inputs/audio/piece-18.wav","inputs/pdf/without_context/piece-18.pdf","[""inputs/images/piece-18/page-01.png"", ""inputs/images/piece-18/page-02.png"", ""inputs/images/piece-18/page-03.png"", ""inputs/images/piece-18/page-04.png"", ""inputs/images/piece-18/page-05.png"", ""inputs/images/piece-18/page-06.png"", ""inputs/images/piece-18/page-07.png"", ""inputs/images/piece-18/page-08.png"", ""inputs/images/piece-18/page-09.png"", ""inputs/images/piece-18/page-10.png"", ""inputs/images/piece-18/page-11.png"", ""inputs/images/piece-18/page-12.png"", ""inputs/images/piece-18/page-13.png"", ""inputs/images/piece-18/page-14.png"", ""inputs/images/piece-18/page-15.png"", ""inputs/images/piece-18/page-16.png"", ""inputs/images/piece-18/page-17.png"", ""inputs/images/piece-18/page-18.png"", ""inputs/images/piece-18/page-19.png"", ""inputs/images/piece-18/page-20.png"", ""inputs/images/piece-18/page-21.png"", ""inputs/images/piece-18/page-22.png"", ""inputs/images/piece-18/page-23.png"", ""inputs/images/piece-18/page-24.png"", ""inputs/images/piece-18/page-25.png""]"
